road,identifier,title,subtitle,direction,display_type,coordinate_lat,coordinate_lon,extent_from_lat,extent_from_lon,extent_to_lat,extent_to_lon,impact_lower,impact_upper,length_km,max_speed_kph,max_width_m,start_date,end_date,schedule_text,is_future,is_blocked,lane_config_type,lane_config_desc,total_lanes,open_lanes,closed_lanes,is_2_plus_0,has_breakdown_lane,raw_symbols,target_corridor,raw_description,start_dt,end_dt,in_a8_ost_corridor,in_a93_sued_corridor
A8,2023-001068--vi-bs.2026-06-08_05-00-00-000.devi-zus.2023-02-10_20-00-00-000.f_001.de199,A8 | Neunkirchen-Oberstadt - Kohlhof, Saarlouis -> Neunkirchen, Saarlouis -> Neunkirchen,ROADWORKS,49.32734476041113,7.21302755647301,,,,,Kohlhof,Neunkirchen-Oberstadt,,,,2026-06-08T05:00:00+02:00,2026-12-24T05:00:00+02:00,"Zeitraum dieser Bauphase: Beginn: 08.06.26 um 05:00 Uhr Ende: 24.12.26 um 05:00 Uhr (Ende der Gesamtmaßnahme: 01.01.32)  A8: Saarlouis -> Neunkirchen, zwischen 1.6 km hinter AS Neunkirchen-Oberstadt und 0.3 km vor Kohlhof  Länge: 0.8 km | Maximale Durchfahrtsbreite: 5.85 m  A8 Brückenneubau",False,false,2+0_bidirectional,"2+0 configuration: 2 lane(s) in driving direction, 2 lane(s) for oncoming traffic, bidirectional traffic on one carriageway",6,4,2,True,False,"['CLOSED', 'BORDER_LEFT', 'ARROW_DOWN', 'ARROW_DOWN', 'SEPARATE', 'CLOSED', 'ARROW_UP', 'BORDER_RIGHT', 'ARROW_UP']",,"['Zeitraum dieser Bauphase:', 'Beginn: 08.06.26 um 05:00 Uhr', 'Ende: 24.12.26 um 05:00 Uhr', '(Ende der Gesamtmaßnahme: 01.01.32)', '', 'A8: Saarlouis -> Neunkirchen, zwischen 1.6 km hinter AS Neunkirchen-Oberstadt und 0.3 km vor Kohlhof', '', 'Länge: 0.8 km | Maximale Durchfahrtsbreite: 5.85 m', '', 'A8 Brückenneubau']",2026-06-08 03:00:00+00:00,2026-12-24 03:00:00+00:00,False,False
A8,2023-001068--vi-bs.2026-06-08_05-00-00-000.devi-zus.2023-02-10_20-00-00-000.f_001.de205,A8 | Kohlhof - Neunkirchen/Spiesen, Neunkirchen -> Saarlouis, Neunkirchen -> Saarlouis,ROADWORKS,49.32744895683089,7.213034602415921,,,,,Neunkirchen/Spiesen,Kohlhof,,,,2026-06-08T05:00:00+02:00,2026-12-24T05:00:00+02:00,"Zeitraum dieser Bauphase: Beginn: 08.06.26 um 05:00 Uhr Ende: 24.12.26 um 05:00 Uhr (Ende der Gesamtmaßnahme: 01.01.32)  A8: Neunkirchen -> Saarlouis, zwischen 1.1 km hinter Kohlhof und 2.6 km vor AS Neunkirchen/Spiesen  Länge: 1.93 km | Maximale Durchfahrtsbreite: 5.85 m  A8 Brückenneubau",False,false,2+0_bidirectional,"2+0 configuration: 2 lane(s) in driving direction, 2 lane(s) for oncoming traffic, bidirectional traffic on one carriageway",7,4,3,True,False,"['CLOSED', 'BORDER_LEFT', 'CLOSED', 'CLOSED', 'SEPARATE', 'ARROW_DOWN', 'ARROW_DOWN', 'SEPARATE', 'ARROW_UP', 'BORDER_RIGHT', 'ARROW_UP']",,"['Zeitraum dieser Bauphase:', 'Beginn: 08.06.26 um 05:00 Uhr', 'Ende: 24.12.26 um 05:00 Uhr', '(Ende der Gesamtmaßnahme: 01.01.32)', '', 'A8: Neunkirchen -> Saarlouis, zwischen 1.1 km hinter Kohlhof und 2.6 km vor AS Neunkirchen/Spiesen', '', 'Länge: 1.93 km | Maximale Durchfahrtsbreite: 5.85 m', '', 'A8 Brückenneubau']",2026-06-08 03:00:00+00:00,2026-12-24 03:00:00+00:00,False,False
A8,2023-001068--vi-bs.2026-06-08_05-00-00-000.devi-zus.2023-02-10_20-00-00-000.f_001.de197,A8 | Kohlhof - Neunkirchen-Oberstadt, Neunkirchen -> Saarlouis, Neunkirchen -> Saarlouis,ROADWORKS,49.327546294523785,7.223991980038868,,,,,Neunkirchen-Oberstadt,Kohlhof,,,,2026-06-08T05:00:00+02:00,2026-12-24T05:00:00+02:00,"Zeitraum dieser Bauphase: Beginn: 08.06.26 um 05:00 Uhr Ende: 24.12.26 um 05:00 Uhr (Ende der Gesamtmaßnahme: 01.01.32)  A8: Neunkirchen -> Saarlouis, zwischen 0.3 km hinter Kohlhof und 1.6 km vor AS Neunkirchen-Oberstadt  Länge: 0.8 km | Maximale Durchfahrtsbreite: 5.85 m  A8 Brückenneubau",False,false,2+0_bidirectional,"2+0 configuration: 2 lane(s) in driving direction, 2 lane(s) for oncoming traffic, bidirectional traffic on one carriageway",6,4,2,True,False,"['ARROW_DOWN', 'BORDER_LEFT', 'ARROW_DOWN', 'CLOSED', 'SEPARATE', 'ARROW_UP', 'ARROW_UP', 'BORDER_RIGHT', 'CLOSED']",,"['Zeitraum dieser Bauphase:', 'Beginn: 08.06.26 um 05:00 Uhr', 'Ende: 24.12.26 um 05:00 Uhr', '(Ende der Gesamtmaßnahme: 01.01.32)', '', 'A8: Neunkirchen -> Saarlouis, zwischen 0.3 km hinter Kohlhof und 1.6 km vor AS Neunkirchen-Oberstadt', '', 'Länge: 0.8 km | Maximale Durchfahrtsbreite: 5.85 m', '', 'A8 Brückenneubau']",2026-06-08 03:00:00+00:00,2026-12-24 03:00:00+00:00,False,False
A8,2026-030477--vi-bs.2026-06-25_09-00-00-000_005.de0,A8 | Limbach - Taubental, Neunkirchen -> Karlsruhe, Neunkirchen -> Karlsruhe,SHORT_TERM_ROADWORKS,49.30162171436903,7.280422173656547,,,,,Taubental,Limbach,,,,,,"Die Baustelle ist zu folgenden Zeiträumen gültig: 25.06.26 von 09:00 bis 10:00 Uhr  A8: Neunkirchen -> Karlsruhe, zwischen 1.0 km hinter AS Limbach und 0.3 km vor Taubental  Länge: 0.2 km | Max. 80 km/h | Maximale Durchfahrtsbreite: 3.25 m  A8 von Limbach (AS) nach Taubental (Parkplatz) Beseitigung Unfallfolgen",True,false,2+0_bidirectional,"2+0 configuration: 0 lane(s) in driving direction, 1 lane(s) for oncoming traffic, bidirectional traffic on one carriageway",2,1,1,True,True,"['SEPARATE', 'ARROW_UP', 'CLOSED', 'BORDER_RIGHT', 'BREAKDOWN_LANE']",,"['Die Baustelle ist zu folgenden Zeiträumen gültig:', '25.06.26 von 09:00 bis 10:00 Uhr', '', 'A8: Neunkirchen -> Karlsruhe, zwischen 1.0 km hinter AS Limbach und 0.3 km vor Taubental', '', 'Länge: 0.2 km | Max. 80 km/h | Maximale Durchfahrtsbreite: 3.25 m', '', 'A8 von Limbach (AS) nach Taubental (Parkplatz) Beseitigung Unfallfolgen']",,,False,False
A8,2026-021009--vi-fbm.2026-05-11_00-00-00-000.devi-fbm.2026-05-11_00-00-00-000.de1,A8 | Einöd - Zweibrücken-Ernstweiler, Neunkirchen -> Karlsruhe, Neunkirchen -> Karlsruhe,ROADWORKS,49.258627394653004,7.327254209270067,,,,,Zweibrücken-Ernstweiler,Einöd,,,,2026-05-11T00:00:00+02:00,2026-12-18T00:00:00+02:00,"Zeitraum dieser Bauphase: Beginn: 11.05.26 um 00:00 Uhr Ende: 18.12.26 um 00:00 Uhr (Ende der Gesamtmaßnahme: 18.12.26)  A8: Neunkirchen -> Karlsruhe, zwischen 1.5 km hinter AS Einöd und 0.9 km vor AS Zweibrücken-Ernstweiler  Länge: 1.18 km | Maximale Durchfahrtsbreite: 6.5 m  A8 AS ZW-Ernstweiler Hinweis auf LKWsperrung im nachgeordneten Netz, FR PS",False,false,2+0_bidirectional,"2+0 configuration: 0 lane(s) in driving direction, 2 lane(s) for oncoming traffic, bidirectional traffic on one carriageway",2,2,0,True,True,"['SEPARATE', 'ARROW_UP', 'ARROW_UP', 'BORDER_RIGHT', 'BREAKDOWN_LANE']",,"['Zeitraum dieser Bauphase:', 'Beginn: 11.05.26 um 00:00 Uhr', 'Ende: 18.12.26 um 00:00 Uhr', '(Ende der Gesamtmaßnahme: 18.12.26)', '', 'A8: Neunkirchen -> Karlsruhe, zwischen 1.5 km hinter AS Einöd und 0.9 km vor AS Zweibrücken-Ernstweiler', '', 'Länge: 1.18 km | Maximale Durchfahrtsbreite: 6.5 m', '', 'A8 AS ZW-Ernstweiler Hinweis auf LKWsperrung im nachgeordneten Netz, FR PS']",2026-05-10 22:00:00+00:00,2026-12-17 22:00:00+00:00,False,False
A8,2024-057243--vi-fbm.2024-12-04_14-00-00-000.devi-zus.2024-12-04_14-00-00-000.f.de1,A8 | Einöd - Zweibrücken-Ernstweiler, Neunkirchen -> Karlsruhe, Neunkirchen -> Karlsruhe,ROADWORKS,49.26357473987718,7.315801862814822,,,,,Zweibrücken-Ernstweiler,Einöd,,,,2024-12-04T14:00:00+01:00,2028-01-01T00:00:00+02:00,"Zeitraum dieser Bauphase: Beginn: 04.12.24 um 14:00 Uhr Ende: 01.01.28 um 00:00 Uhr (Ende der Gesamtmaßnahme: 01.01.28)  A8: Neunkirchen -> Karlsruhe, zwischen 0.5 km hinter AS Einöd und 2.5 km vor AS Zweibrücken-Ernstweiler  Länge: 0.52 km | Maximale Durchfahrtsbreite: 6.2 m  A8 BW 6709 601 Traglasteinschränkung",False,false,2+0_bidirectional,"2+0 configuration: 2 lane(s) in driving direction, 2 lane(s) for oncoming traffic, bidirectional traffic on one carriageway",4,4,0,True,False,"['ARROW_DOWN', 'ARROW_DOWN', 'SEPARATE', 'ARROW_UP', 'ARROW_UP']",,"['Zeitraum dieser Bauphase:', 'Beginn: 04.12.24 um 14:00 Uhr', 'Ende: 01.01.28 um 00:00 Uhr', '(Ende der Gesamtmaßnahme: 01.01.28)', '', 'A8: Neunkirchen -> Karlsruhe, zwischen 0.5 km hinter AS Einöd und 2.5 km vor AS Zweibrücken-Ernstweiler', '', 'Länge: 0.52 km | Maximale Durchfahrtsbreite: 6.2 m', '', 'A8 BW 6709 601 Traglasteinschränkung']",2024-12-04 13:00:00+00:00,2027-12-31 22:00:00+00:00,False,False
A8,2024-057243--vi-fbm.2024-12-04_14-00-00-000.devi-zus.2024-12-04_14-00-00-000.f.de3,A8 | Zweibrücken-Ernstweiler - Einöd, Karlsruhe -> Neunkirchen, Karlsruhe -> Neunkirchen,ROADWORKS,49.261767163670804,7.322360253060338,,,,,Einöd,Zweibrücken-Ernstweiler,,,,2024-12-04T14:00:00+01:00,2028-01-01T00:00:00+02:00,"Zeitraum dieser Bauphase: Beginn: 04.12.24 um 14:00 Uhr Ende: 01.01.28 um 00:00 Uhr (Ende der Gesamtmaßnahme: 01.01.28)  A8: Karlsruhe -> Neunkirchen, zwischen 2.5 km hinter AS Zweibrücken-Ernstweiler und 0.5 km vor AS Einöd  Länge: 0.52 km | Maximale Durchfahrtsbreite: 6.2 m  A8 BW 6709 601 Traglasteinschränkung",False,false,2+0_bidirectional,"2+0 configuration: 2 lane(s) in driving direction, 2 lane(s) for oncoming traffic, bidirectional traffic on one carriageway",4,4,0,True,False,"['ARROW_DOWN', 'ARROW_DOWN', 'SEPARATE', 'ARROW_UP', 'ARROW_UP']",,"['Zeitraum dieser Bauphase:', 'Beginn: 04.12.24 um 14:00 Uhr', 'Ende: 01.01.28 um 00:00 Uhr', '(Ende der Gesamtmaßnahme: 01.01.28)', '', 'A8: Karlsruhe -> Neunkirchen, zwischen 2.5 km hinter AS Zweibrücken-Ernstweiler und 0.5 km vor AS Einöd', '', 'Länge: 0.52 km | Maximale Durchfahrtsbreite: 6.2 m', '', 'A8 BW 6709 601 Traglasteinschränkung']",2024-12-04 13:00:00+00:00,2027-12-31 22:00:00+00:00,False,False
A8,2026-028530--vi-fbm.2026-06-08_07-00-00-000.de0,A8 | Walshausen - Contwig, Karlsruhe -> Neunkirchen, Karlsruhe -> Neunkirchen,ROADWORKS,49.23068908631362,7.4151237050515,,,,,Contwig,Walshausen,,,,2026-06-08T07:00:00+02:00,2026-07-11T00:00:00+02:00,"Zeitraum dieser Bauphase: Beginn: 08.06.26 um 07:00 Uhr Ende: 11.07.26 um 00:00 Uhr (Ende der Gesamtmaßnahme: 11.07.26)  A8: Karlsruhe -> Neunkirchen, zwischen 4.5 km hinter AS Walshausen und 0.4 km vor AS Contwig  Länge: 1 km | Maximale Durchfahrtsbreite: 6.5 m  A8 von Contwig (AS) Aufstellen von Hinweistafeln für LKW Umleitung, FR LUX",False,false,2+0_bidirectional,"2+0 configuration: 0 lane(s) in driving direction, 2 lane(s) for oncoming traffic, bidirectional traffic on one carriageway",2,2,0,True,True,"['SEPARATE', 'ARROW_UP', 'ARROW_UP', 'BORDER_RIGHT', 'BREAKDOWN_LANE']",,"['Zeitraum dieser Bauphase:', 'Beginn: 08.06.26 um 07:00 Uhr', 'Ende: 11.07.26 um 00:00 Uhr', '(Ende der Gesamtmaßnahme: 11.07.26)', '', 'A8: Karlsruhe -> Neunkirchen, zwischen 4.5 km hinter AS Walshausen und 0.4 km vor AS Contwig', '', 'Länge: 1 km | Maximale Durchfahrtsbreite: 6.5 m', '', 'A8 von Contwig (AS) Aufstellen von Hinweistafeln für LKW Umleitung, FR LUX']",2026-06-08 05:00:00+00:00,2026-07-10 22:00:00+00:00,False,False
A8,2026-011052--vi-bs.2026-03-06_08-00-00-000_010.de0,A8 | Walshausen - Pirmasens, Neunkirchen -> Karlsruhe, Neunkirchen -> Karlsruhe,ROADWORKS,49.21946173672306,7.539848744398143,,,,,Pirmasens,Walshausen,,,,2026-03-06T08:00:00+01:00,2026-12-01T00:00:00+02:00,"Zeitraum dieser Bauphase: Beginn: 06.03.26 um 08:00 Uhr Ende: 01.12.26 um 00:00 Uhr (Ende der Gesamtmaßnahme: 01.12.26)  A8: Neunkirchen -> Karlsruhe, zwischen 3.3 km hinter Walshausen und 1.4 km vor AS Pirmasens  Länge: 0.62 km | Maximale Durchfahrtsbreite: 3.75 m  A8 von Pirmasens-WinzelnL600 (AS) Brückeninstandsetzung",False,false,2+0_bidirectional,"2+0 configuration: 0 lane(s) in driving direction, 1 lane(s) for oncoming traffic, bidirectional traffic on one carriageway",2,1,1,True,False,"['SEPARATE', 'ARROW_UP', 'BORDER_RIGHT', 'CLOSED']",,"['Zeitraum dieser Bauphase:', 'Beginn: 06.03.26 um 08:00 Uhr', 'Ende: 01.12.26 um 00:00 Uhr', '(Ende der Gesamtmaßnahme: 01.12.26)', '', 'A8: Neunkirchen -> Karlsruhe, zwischen 3.3 km hinter Walshausen und 1.4 km vor AS Pirmasens', '', 'Länge: 0.62 km | Maximale Durchfahrtsbreite: 3.75 m', '', 'A8 von Pirmasens-WinzelnL600 (AS) Brückeninstandsetzung']",2026-03-06 07:00:00+00:00,2026-11-30 22:00:00+00:00,False,False
A8,2025-063400--vi-bs.2026-01-16_05-00-00-000.devi-zus.2021-09-27_00-00-00-000_003.de47,A8 | Am Waisenrain - Pforzheim-Ost, Karlsruhe -> Stuttgart, Karlsruhe -> Stuttgart,ROADWORKS,48.914787338615405,8.71235255294063,,,,,Pforzheim-Ost,Am Waisenrain,,,,2026-01-16T05:00:00+01:00,2027-07-01T00:00:00+02:00,"Zeitraum dieser Bauphase: Beginn: 16.01.26 um 05:00 Uhr Ende: 01.07.27 um 00:00 Uhr (Ende der Gesamtmaßnahme: 01.01.28)  A8: Karlsruhe -> Stuttgart, zwischen 1.8 km hinter Am Waisenrain und 0.2 km vor AS Pforzheim-Ost  Länge: 4.48 km | Maximale Durchfahrtsbreite: 6.2 m  A8 Neubau Enztalquerung bei Pforzheim-Ost ",False,false,2+0_bidirectional,"2+0 configuration: 2 lane(s) in driving direction, 2 lane(s) for oncoming traffic, bidirectional traffic on one carriageway",6,4,2,True,False,"['CLOSED', 'CLOSED', 'SEPARATE', 'ARROW_DOWN', 'ARROW_DOWN', 'SEPARATE', 'ARROW_UP', 'ARROW_UP']",,"['Zeitraum dieser Bauphase:', 'Beginn: 16.01.26 um 05:00 Uhr', 'Ende: 01.07.27 um 00:00 Uhr', '(Ende der Gesamtmaßnahme: 01.01.28)', '', 'A8: Karlsruhe -> Stuttgart, zwischen 1.8 km hinter Am Waisenrain und 0.2 km vor AS Pforzheim-Ost', '', 'Länge: 4.48 km | Maximale Durchfahrtsbreite: 6.2 m', '', 'A8 Neubau Enztalquerung bei Pforzheim-Ost ']",2026-01-16 04:00:00+00:00,2027-06-30 22:00:00+00:00,False,False
A8,2025-063400--vi-bs.2026-01-16_05-00-00-000.devi-zus.2021-09-27_00-00-00-000_003.de65,A8 | Pforzheim-Nord - Pforzheim-Süd, Karlsruhe -> Stuttgart, Karlsruhe -> Stuttgart,ROADWORKS,48.91498570219214,8.763936892464361,,,,,Pforzheim-Süd,Pforzheim-Nord,,,,2026-01-16T05:00:00+01:00,2027-07-01T00:00:00+02:00,"Zeitraum dieser Bauphase: Beginn: 16.01.26 um 05:00 Uhr Ende: 01.07.27 um 00:00 Uhr (Ende der Gesamtmaßnahme: 01.01.28)  A8: Karlsruhe -> Stuttgart, zwischen 4.1 km hinter AS Pforzheim-Nord und 1.7 km vor AS Pforzheim-Süd  Länge: 2.88 km | Maximale Durchfahrtsbreite: 6.2 m  A8 Neubau Enztalquerung bei Pforzheim-Ost ",False,false,2+0_bidirectional,"2+0 configuration: 2 lane(s) in driving direction, 2 lane(s) for oncoming traffic, bidirectional traffic on one carriageway",6,4,2,True,False,"['CLOSED', 'CLOSED', 'SEPARATE', 'ARROW_DOWN', 'ARROW_DOWN', 'SEPARATE', 'ARROW_UP', 'ARROW_UP']",,"['Zeitraum dieser Bauphase:', 'Beginn: 16.01.26 um 05:00 Uhr', 'Ende: 01.07.27 um 00:00 Uhr', '(Ende der Gesamtmaßnahme: 01.01.28)', '', 'A8: Karlsruhe -> Stuttgart, zwischen 4.1 km hinter AS Pforzheim-Nord und 1.7 km vor AS Pforzheim-Süd', '', 'Länge: 2.88 km | Maximale Durchfahrtsbreite: 6.2 m', '', 'A8 Neubau Enztalquerung bei Pforzheim-Ost ']",2026-01-16 04:00:00+00:00,2027-06-30 22:00:00+00:00,False,False
A8,2025-063400--vi-bs.2026-01-16_05-00-00-000.devi-zus.2021-09-27_00-00-00-000_003.de53,A8 | Pforzheim-Nord - Pforzheim-Süd, Karlsruhe -> Stuttgart, Karlsruhe -> Stuttgart,ROADWORKS,48.91771738754354,8.723471004655886,,,,,Pforzheim-Süd,Pforzheim-Nord,,,,2026-01-16T05:00:00+01:00,2027-07-01T00:00:00+02:00,"Zeitraum dieser Bauphase: Beginn: 16.01.26 um 05:00 Uhr Ende: 01.07.27 um 00:00 Uhr (Ende der Gesamtmaßnahme: 01.01.28)  A8: Karlsruhe -> Stuttgart, zwischen 0.4 km hinter AS Pforzheim-Nord und 0.5 km vor AS Pforzheim-Süd  Länge: 7.68 km | Maximale Durchfahrtsbreite: 6.2 m  A8 Neubau Enztalquerung bei Pforzheim-Ost ",False,false,2+0_bidirectional,"2+0 configuration: 2 lane(s) in driving direction, 2 lane(s) for oncoming traffic, bidirectional traffic on one carriageway",6,4,2,True,False,"['CLOSED', 'CLOSED', 'SEPARATE', 'ARROW_DOWN', 'ARROW_DOWN', 'SEPARATE', 'ARROW_UP', 'ARROW_UP']",,"['Zeitraum dieser Bauphase:', 'Beginn: 16.01.26 um 05:00 Uhr', 'Ende: 01.07.27 um 00:00 Uhr', '(Ende der Gesamtmaßnahme: 01.01.28)', '', 'A8: Karlsruhe -> Stuttgart, zwischen 0.4 km hinter AS Pforzheim-Nord und 0.5 km vor AS Pforzheim-Süd', '', 'Länge: 7.68 km | Maximale Durchfahrtsbreite: 6.2 m', '', 'A8 Neubau Enztalquerung bei Pforzheim-Ost ']",2026-01-16 04:00:00+00:00,2027-06-30 22:00:00+00:00,False,False
A8,2026-030479--vi-bs.2026-06-22_09-00-00-000_006.de0,A8 | Pforzheim-Nord - Pforzheim-Ost, Karlsruhe -> Stuttgart, Karlsruhe -> Stuttgart,SHORT_TERM_ROADWORKS,48.91668838157358,8.719238154241891,,,,,Pforzheim-Ost,Pforzheim-Nord,,,,,,"Die Baustelle ist zu folgenden Zeiträumen gültig: 22.06.26 von 09:00 bis 16:00 Uhr 23.06.26 von 09:00 bis 16:00 Uhr 24.06.26 von 09:00 bis 16:00 Uhr  A8: Karlsruhe -> Stuttgart, zwischen 0.1 km hinter AS Pforzheim-Nord und 4.0 km vor AS Pforzheim-Ost  Länge: 0.11 km | Maximale Durchfahrtsbreite: 7 m  A8 von Pforzheim-Nord (AS) nach Pforzheim-Ost (AS) Beseitigung Unfallfolgen",True,false,2+0_bidirectional,"2+0 configuration: 0 lane(s) in driving direction, 2 lane(s) for oncoming traffic, bidirectional traffic on one carriageway",4,2,2,True,False,"['SEPARATE', 'CLOSED', 'ARROW_UP', 'ARROW_UP', 'BORDER_RIGHT', 'CLOSED']",,"['Die Baustelle ist zu folgenden Zeiträumen gültig:', '22.06.26 von 09:00 bis 16:00 Uhr', '23.06.26 von 09:00 bis 16:00 Uhr', '24.06.26 von 09:00 bis 16:00 Uhr', '', 'A8: Karlsruhe -> Stuttgart, zwischen 0.1 km hinter AS Pforzheim-Nord und 4.0 km vor AS Pforzheim-Ost', '', 'Länge: 0.11 km | Maximale Durchfahrtsbreite: 7 m', '', 'A8 von Pforzheim-Nord (AS) nach Pforzheim-Ost (AS) Beseitigung Unfallfolgen']",,,False,False
A8,2025-063400--vi-bs.2026-01-16_05-00-00-000.devi-zus.2021-09-27_00-00-00-000_003.de49,A8 | Pforzheim-Ost - Am Waisenrain, Stuttgart -> Karlsruhe, Stuttgart -> Karlsruhe,ROADWORKS,48.91513645914174,8.764245603301227,,,,,Am Waisenrain,Pforzheim-Ost,,,,2026-01-16T05:00:00+01:00,2027-07-01T00:00:00+02:00,"Zeitraum dieser Bauphase: Beginn: 16.01.26 um 05:00 Uhr Ende: 01.07.27 um 00:00 Uhr (Ende der Gesamtmaßnahme: 01.01.28)  A8: Stuttgart -> Karlsruhe, zwischen 0.2 km hinter AS Pforzheim-Ost und 1.7 km vor Am Waisenrain  Länge: 4.48 km | Maximale Durchfahrtsbreite: 6.5 m  A8 Neubau Enztalquerung bei Pforzheim-Ost ",False,false,2+0_bidirectional,"2+0 configuration: 2 lane(s) in driving direction, 2 lane(s) for oncoming traffic, bidirectional traffic on one carriageway",6,4,2,True,False,"['ARROW_DOWN', 'ARROW_DOWN', 'SEPARATE', 'ARROW_UP', 'ARROW_UP', 'SEPARATE', 'CLOSED', 'CLOSED']",,"['Zeitraum dieser Bauphase:', 'Beginn: 16.01.26 um 05:00 Uhr', 'Ende: 01.07.27 um 00:00 Uhr', '(Ende der Gesamtmaßnahme: 01.01.28)', '', 'A8: Stuttgart -> Karlsruhe, zwischen 0.2 km hinter AS Pforzheim-Ost und 1.7 km vor Am Waisenrain', '', 'Länge: 4.48 km | Maximale Durchfahrtsbreite: 6.5 m', '', 'A8 Neubau Enztalquerung bei Pforzheim-Ost ']",2026-01-16 04:00:00+00:00,2027-06-30 22:00:00+00:00,False,False
A8,2025-063400--vi-bs.2026-01-16_05-00-00-000.devi-zus.2021-09-27_00-00-00-000_003.de67,A8 | Pforzheim-Süd - Pforzheim-Nord, Stuttgart -> Karlsruhe, Stuttgart -> Karlsruhe,ROADWORKS,48.893595880144986,8.785716351671576,,,,,Pforzheim-Nord,Pforzheim-Süd,,,,2026-01-16T05:00:00+01:00,2027-07-01T00:00:00+02:00,"Zeitraum dieser Bauphase: Beginn: 16.01.26 um 05:00 Uhr Ende: 01.07.27 um 00:00 Uhr (Ende der Gesamtmaßnahme: 01.01.28)  A8: Stuttgart -> Karlsruhe, zwischen 1.7 km hinter AS Pforzheim-Süd und 4.1 km vor AS Pforzheim-Nord  Länge: 2.88 km | Maximale Durchfahrtsbreite: 6.5 m  A8 Neubau Enztalquerung bei Pforzheim-Ost ",False,false,2+0_bidirectional,"2+0 configuration: 2 lane(s) in driving direction, 2 lane(s) for oncoming traffic, bidirectional traffic on one carriageway",6,4,2,True,False,"['ARROW_DOWN', 'ARROW_DOWN', 'SEPARATE', 'ARROW_UP', 'ARROW_UP', 'SEPARATE', 'CLOSED', 'CLOSED']",,"['Zeitraum dieser Bauphase:', 'Beginn: 16.01.26 um 05:00 Uhr', 'Ende: 01.07.27 um 00:00 Uhr', '(Ende der Gesamtmaßnahme: 01.01.28)', '', 'A8: Stuttgart -> Karlsruhe, zwischen 1.7 km hinter AS Pforzheim-Süd und 4.1 km vor AS Pforzheim-Nord', '', 'Länge: 2.88 km | Maximale Durchfahrtsbreite: 6.5 m', '', 'A8 Neubau Enztalquerung bei Pforzheim-Ost ']",2026-01-16 04:00:00+00:00,2027-06-30 22:00:00+00:00,False,False
A8,2025-063400--vi-bs.2026-01-16_05-00-00-000.devi-zus.2021-09-27_00-00-00-000_003.de51,A8 | Pforzheim-Süd - Pforzheim-Nord, Stuttgart -> Karlsruhe, Stuttgart -> Karlsruhe,ROADWORKS,48.88292941353085,8.788079848256029,,,,,Pforzheim-Nord,Pforzheim-Süd,,,,2026-01-16T05:00:00+01:00,2027-07-01T00:00:00+02:00,"Zeitraum dieser Bauphase: Beginn: 16.01.26 um 05:00 Uhr Ende: 01.07.27 um 00:00 Uhr (Ende der Gesamtmaßnahme: 01.01.28)  A8: Stuttgart -> Karlsruhe, zwischen 0.5 km hinter AS Pforzheim-Süd und 0.4 km vor AS Pforzheim-Nord  Länge: 7.68 km | Maximale Durchfahrtsbreite: 6.5 m  A8 Neubau Enztalquerung bei Pforzheim-Ost ",False,false,2+0_bidirectional,"2+0 configuration: 2 lane(s) in driving direction, 2 lane(s) for oncoming traffic, bidirectional traffic on one carriageway",6,4,2,True,False,"['ARROW_DOWN', 'ARROW_DOWN', 'SEPARATE', 'ARROW_UP', 'ARROW_UP', 'SEPARATE', 'CLOSED', 'CLOSED']",,"['Zeitraum dieser Bauphase:', 'Beginn: 16.01.26 um 05:00 Uhr', 'Ende: 01.07.27 um 00:00 Uhr', '(Ende der Gesamtmaßnahme: 01.01.28)', '', 'A8: Stuttgart -> Karlsruhe, zwischen 0.5 km hinter AS Pforzheim-Süd und 0.4 km vor AS Pforzheim-Nord', '', 'Länge: 7.68 km | Maximale Durchfahrtsbreite: 6.5 m', '', 'A8 Neubau Enztalquerung bei Pforzheim-Ost ']",2026-01-16 04:00:00+00:00,2027-06-30 22:00:00+00:00,False,False
A8,2026-003080--vi-bs.2026-06-22_09-00-00-000.devi-zus.2026-02-23_09-00-00-000_012.de19,A8 | Leonberg - Leonberg-Ost, Karlsruhe -> Stuttgart, Karlsruhe -> Stuttgart,SHORT_TERM_ROADWORKS,48.780469914455644,9.014307744602341,,,,,Leonberg-Ost,Leonberg,,,,,,"Die Baustelle ist zu folgenden Zeiträumen gültig: 22.06.26 von 14:00 bis 14:30 Uhr  A8: Karlsruhe -> Stuttgart, zwischen AD Leonberg und 0.8 km vor AS Leonberg-Ost  Länge: 0.16 km | Maximale Durchfahrtsbreite: 6.25 m  A8 Kleine Wartung Geschwindigkeitsmessanlagen",True,false,2+0_bidirectional,"2+0 configuration: 0 lane(s) in driving direction, 1 lane(s) for oncoming traffic, bidirectional traffic on one carriageway",2,1,1,True,True,"['SEPARATE', 'CLOSED', 'ARROW_UP', 'BORDER_RIGHT', 'BREAKDOWN_LANE']",,"['Die Baustelle ist zu folgenden Zeiträumen gültig:', '22.06.26 von 14:00 bis 14:30 Uhr', '', 'A8: Karlsruhe -> Stuttgart, zwischen AD Leonberg und 0.8 km vor AS Leonberg-Ost', '', 'Länge: 0.16 km | Maximale Durchfahrtsbreite: 6.25 m', '', 'A8 Kleine Wartung Geschwindigkeitsmessanlagen']",,,False,False
