date,record_id,region_code,region_name,country_code,country_name,holiday_class,api_type,name,start_date,end_date,day_index,days_to_end,duration_days,weekday_iso,is_weekend,is_start_date,is_end_date
2026-04-02,4000e69a-d391-412c-b0df-72dc3b72f12d,DE-BY,Bavaria,DE,Germany,school_holiday,School,Easter Holidays,2026-03-30,2026-04-10,3,8,12,4,false,false,false
2026-04-03,fd7ada74-ef0e-4713-b8d3-3227d1372061,AT-SB,Salzburg,AT,Austria,school_holiday,School,Easter Holidays,2026-03-28,2026-04-06,6,3,10,5,false,false,false
2026-04-03,fd7ada74-ef0e-4713-b8d3-3227d1372061,AT-TI,Tyrol,AT,Austria,school_holiday,School,Easter Holidays,2026-03-28,2026-04-06,6,3,10,5,false,false,false
2026-04-03,f80fd9dc-41b4-4203-8fea-2cf36d365fbb,DE-BY,Bavaria,DE,Germany,public_holiday,Public,Good Friday,2026-04-03,2026-04-03,0,0,1,5,false,true,true
2026-04-03,4000e69a-d391-412c-b0df-72dc3b72f12d,DE-BY,Bavaria,DE,Germany,school_holiday,School,Easter Holidays,2026-03-30,2026-04-10,4,7,12,5,false,false,false
2026-04-04,fd7ada74-ef0e-4713-b8d3-3227d1372061,AT-SB,Salzburg,AT,Austria,school_holiday,School,Easter Holidays,2026-03-28,2026-04-06,7,2,10,6,true,false,false
2026-04-04,fd7ada74-ef0e-4713-b8d3-3227d1372061,AT-TI,Tyrol,AT,Austria,school_holiday,School,Easter Holidays,2026-03-28,2026-04-06,7,2,10,6,true,false,false
2026-04-04,4000e69a-d391-412c-b0df-72dc3b72f12d,DE-BY,Bavaria,DE,Germany,school_holiday,School,Easter Holidays,2026-03-30,2026-04-10,5,6,12,6,true,false,false
2026-04-05,fd7ada74-ef0e-4713-b8d3-3227d1372061,AT-SB,Salzburg,AT,Austria,school_holiday,School,Easter Holidays,2026-03-28,2026-04-06,8,1,10,7,true,false,false
2026-04-05,fd7ada74-ef0e-4713-b8d3-3227d1372061,AT-TI,Tyrol,AT,Austria,school_holiday,School,Easter Holidays,2026-03-28,2026-04-06,8,1,10,7,true,false,false
2026-04-05,4000e69a-d391-412c-b0df-72dc3b72f12d,DE-BY,Bavaria,DE,Germany,school_holiday,School,Easter Holidays,2026-03-30,2026-04-10,6,5,12,7,true,false,false
2026-04-06,7da0e458-e6cd-4ec1-841b-a4a3eab0156a,AT-SB,Salzburg,AT,Austria,public_holiday,Public,Easter Monday,2026-04-06,2026-04-06,0,0,1,1,false,true,true
2026-04-06,fd7ada74-ef0e-4713-b8d3-3227d1372061,AT-SB,Salzburg,AT,Austria,school_holiday,School,Easter Holidays,2026-03-28,2026-04-06,9,0,10,1,false,false,true
2026-04-06,7da0e458-e6cd-4ec1-841b-a4a3eab0156a,AT-TI,Tyrol,AT,Austria,public_holiday,Public,Easter Monday,2026-04-06,2026-04-06,0,0,1,1,false,true,true
2026-04-06,fd7ada74-ef0e-4713-b8d3-3227d1372061,AT-TI,Tyrol,AT,Austria,school_holiday,School,Easter Holidays,2026-03-28,2026-04-06,9,0,10,1,false,false,true
2026-04-06,8d8ad831-8d60-429f-ad46-7f842c9fe2d9,DE-BY,Bavaria,DE,Germany,public_holiday,Public,Easter Monday,2026-04-06,2026-04-06,0,0,1,1,false,true,true
2026-04-06,4000e69a-d391-412c-b0df-72dc3b72f12d,DE-BY,Bavaria,DE,Germany,school_holiday,School,Easter Holidays,2026-03-30,2026-04-10,7,4,12,1,false,false,false
2026-04-07,4000e69a-d391-412c-b0df-72dc3b72f12d,DE-BY,Bavaria,DE,Germany,school_holiday,School,Easter Holidays,2026-03-30,2026-04-10,8,3,12,2,false,false,false
2026-04-08,4000e69a-d391-412c-b0df-72dc3b72f12d,DE-BY,Bavaria,DE,Germany,school_holiday,School,Easter Holidays,2026-03-30,2026-04-10,9,2,12,3,false,false,false
2026-04-09,4000e69a-d391-412c-b0df-72dc3b72f12d,DE-BY,Bavaria,DE,Germany,school_holiday,School,Easter Holidays,2026-03-30,2026-04-10,10,1,12,4,false,false,false
2026-04-10,4000e69a-d391-412c-b0df-72dc3b72f12d,DE-BY,Bavaria,DE,Germany,school_holiday,School,Easter Holidays,2026-03-30,2026-04-10,11,0,12,5,false,false,true
2026-05-01,c46e6270-bac3-440d-a9e6-6084fdfec89e,AT-SB,Salzburg,AT,Austria,public_holiday,Public,Labour Day,2026-05-01,2026-05-01,0,0,1,5,false,true,true
2026-05-01,c46e6270-bac3-440d-a9e6-6084fdfec89e,AT-TI,Tyrol,AT,Austria,public_holiday,Public,Labour Day,2026-05-01,2026-05-01,0,0,1,5,false,true,true
2026-05-01,6f661249-94cb-4a54-a063-20dde86ebde6,DE-BY,Bavaria,DE,Germany,public_holiday,Public,Labour Day,2026-05-01,2026-05-01,0,0,1,5,false,true,true
2026-05-14,dde92072-c4dc-4f81-8ed2-080f008a80ec,AT-SB,Salzburg,AT,Austria,public_holiday,Public,Ascension Day,2026-05-14,2026-05-14,0,0,1,4,false,true,true
2026-05-14,dde92072-c4dc-4f81-8ed2-080f008a80ec,AT-TI,Tyrol,AT,Austria,public_holiday,Public,Ascension Day,2026-05-14,2026-05-14,0,0,1,4,false,true,true
2026-05-14,0905ed2a-46a7-4731-87e2-a8c53c42b0e2,DE-BY,Bavaria,DE,Germany,public_holiday,Public,Ascension Day,2026-05-14,2026-05-14,0,0,1,4,false,true,true
2026-05-23,65ce3d86-9eda-49d1-bef1-4c7816c1dc38,AT-SB,Salzburg,AT,Austria,school_holiday,School,Pentecost Holidays,2026-05-23,2026-05-25,0,2,3,6,true,true,false
2026-05-23,65ce3d86-9eda-49d1-bef1-4c7816c1dc38,AT-TI,Tyrol,AT,Austria,school_holiday,School,Pentecost Holidays,2026-05-23,2026-05-25,0,2,3,6,true,true,false
2026-05-24,65ce3d86-9eda-49d1-bef1-4c7816c1dc38,AT-SB,Salzburg,AT,Austria,school_holiday,School,Pentecost Holidays,2026-05-23,2026-05-25,1,1,3,7,true,false,false
2026-05-24,65ce3d86-9eda-49d1-bef1-4c7816c1dc38,AT-TI,Tyrol,AT,Austria,school_holiday,School,Pentecost Holidays,2026-05-23,2026-05-25,1,1,3,7,true,false,false
2026-05-25,64af6bc9-4b84-4dd5-9b34-71ffefd8fc1c,AT-SB,Salzburg,AT,Austria,public_holiday,Public,Pentecost Monday,2026-05-25,2026-05-25,0,0,1,1,false,true,true
2026-05-25,65ce3d86-9eda-49d1-bef1-4c7816c1dc38,AT-SB,Salzburg,AT,Austria,school_holiday,School,Pentecost Holidays,2026-05-23,2026-05-25,2,0,3,1,false,false,true
2026-05-25,64af6bc9-4b84-4dd5-9b34-71ffefd8fc1c,AT-TI,Tyrol,AT,Austria,public_holiday,Public,Pentecost Monday,2026-05-25,2026-05-25,0,0,1,1,false,true,true
2026-05-25,65ce3d86-9eda-49d1-bef1-4c7816c1dc38,AT-TI,Tyrol,AT,Austria,school_holiday,School,Pentecost Holidays,2026-05-23,2026-05-25,2,0,3,1,false,false,true
2026-05-25,ce6dcd62-b512-4075-be98-73ffc3dee4db,DE-BY,Bavaria,DE,Germany,public_holiday,Public,Pentecost Monday,2026-05-25,2026-05-25,0,0,1,1,false,true,true
2026-05-26,1e06a1e6-bf8a-414c-aa04-8da95b84fb02,DE-BY,Bavaria,DE,Germany,school_holiday,School,Pentecost Holidays,2026-05-26,2026-06-05,0,10,11,2,false,true,false
2026-05-27,1e06a1e6-bf8a-414c-aa04-8da95b84fb02,DE-BY,Bavaria,DE,Germany,school_holiday,School,Pentecost Holidays,2026-05-26,2026-06-05,1,9,11,3,false,false,false
2026-05-28,1e06a1e6-bf8a-414c-aa04-8da95b84fb02,DE-BY,Bavaria,DE,Germany,school_holiday,School,Pentecost Holidays,2026-05-26,2026-06-05,2,8,11,4,false,false,false
2026-05-29,1e06a1e6-bf8a-414c-aa04-8da95b84fb02,DE-BY,Bavaria,DE,Germany,school_holiday,School,Pentecost Holidays,2026-05-26,2026-06-05,3,7,11,5,false,false,false
2026-05-30,1e06a1e6-bf8a-414c-aa04-8da95b84fb02,DE-BY,Bavaria,DE,Germany,school_holiday,School,Pentecost Holidays,2026-05-26,2026-06-05,4,6,11,6,true,false,false
2026-05-31,1e06a1e6-bf8a-414c-aa04-8da95b84fb02,DE-BY,Bavaria,DE,Germany,school_holiday,School,Pentecost Holidays,2026-05-26,2026-06-05,5,5,11,7,true,false,false
2026-06-01,1e06a1e6-bf8a-414c-aa04-8da95b84fb02,DE-BY,Bavaria,DE,Germany,school_holiday,School,Pentecost Holidays,2026-05-26,2026-06-05,6,4,11,1,false,false,false
2026-06-02,1e06a1e6-bf8a-414c-aa04-8da95b84fb02,DE-BY,Bavaria,DE,Germany,school_holiday,School,Pentecost Holidays,2026-05-26,2026-06-05,7,3,11,2,false,false,false
2026-06-03,1e06a1e6-bf8a-414c-aa04-8da95b84fb02,DE-BY,Bavaria,DE,Germany,school_holiday,School,Pentecost Holidays,2026-05-26,2026-06-05,8,2,11,3,false,false,false
2026-06-04,8cf41544-6f99-4aa3-8cda-46f7482d787f,AT-SB,Salzburg,AT,Austria,public_holiday,Public,Corpus Christi,2026-06-04,2026-06-04,0,0,1,4,false,true,true
2026-06-04,8cf41544-6f99-4aa3-8cda-46f7482d787f,AT-TI,Tyrol,AT,Austria,public_holiday,Public,Corpus Christi,2026-06-04,2026-06-04,0,0,1,4,false,true,true
2026-06-04,4030dfd3-7e29-4334-b637-42a9097be309,DE-BY,Bavaria,DE,Germany,public_holiday,Public,Corpus Christi,2026-06-04,2026-06-04,0,0,1,4,false,true,true
2026-06-04,1e06a1e6-bf8a-414c-aa04-8da95b84fb02,DE-BY,Bavaria,DE,Germany,school_holiday,School,Pentecost Holidays,2026-05-26,2026-06-05,9,1,11,4,false,false,false
2026-06-05,1e06a1e6-bf8a-414c-aa04-8da95b84fb02,DE-BY,Bavaria,DE,Germany,school_holiday,School,Pentecost Holidays,2026-05-26,2026-06-05,10,0,11,5,false,false,true
2026-07-11,4414a62a-ea15-44ab-8105-1bb0db49187d,AT-SB,Salzburg,AT,Austria,school_holiday,School,Summer Holidays,2026-07-11,2026-09-13,0,64,65,6,true,true,false
2026-07-11,4414a62a-ea15-44ab-8105-1bb0db49187d,AT-TI,Tyrol,AT,Austria,school_holiday,School,Summer Holidays,2026-07-11,2026-09-13,0,64,65,6,true,true,false
2026-07-12,4414a62a-ea15-44ab-8105-1bb0db49187d,AT-SB,Salzburg,AT,Austria,school_holiday,School,Summer Holidays,2026-07-11,2026-09-13,1,63,65,7,true,false,false
2026-07-12,4414a62a-ea15-44ab-8105-1bb0db49187d,AT-TI,Tyrol,AT,Austria,school_holiday,School,Summer Holidays,2026-07-11,2026-09-13,1,63,65,7,true,false,false
2026-07-13,4414a62a-ea15-44ab-8105-1bb0db49187d,AT-SB,Salzburg,AT,Austria,school_holiday,School,Summer Holidays,2026-07-11,2026-09-13,2,62,65,1,false,false,false
2026-07-13,4414a62a-ea15-44ab-8105-1bb0db49187d,AT-TI,Tyrol,AT,Austria,school_holiday,School,Summer Holidays,2026-07-11,2026-09-13,2,62,65,1,false,false,false
2026-07-14,4414a62a-ea15-44ab-8105-1bb0db49187d,AT-SB,Salzburg,AT,Austria,school_holiday,School,Summer Holidays,2026-07-11,2026-09-13,3,61,65,2,false,false,false
2026-07-14,4414a62a-ea15-44ab-8105-1bb0db49187d,AT-TI,Tyrol,AT,Austria,school_holiday,School,Summer Holidays,2026-07-11,2026-09-13,3,61,65,2,false,false,false
2026-07-15,4414a62a-ea15-44ab-8105-1bb0db49187d,AT-SB,Salzburg,AT,Austria,school_holiday,School,Summer Holidays,2026-07-11,2026-09-13,4,60,65,3,false,false,false
2026-07-15,4414a62a-ea15-44ab-8105-1bb0db49187d,AT-TI,Tyrol,AT,Austria,school_holiday,School,Summer Holidays,2026-07-11,2026-09-13,4,60,65,3,false,false,false
2026-07-16,4414a62a-ea15-44ab-8105-1bb0db49187d,AT-SB,Salzburg,AT,Austria,school_holiday,School,Summer Holidays,2026-07-11,2026-09-13,5,59,65,4,false,false,false
2026-07-16,4414a62a-ea15-44ab-8105-1bb0db49187d,AT-TI,Tyrol,AT,Austria,school_holiday,School,Summer Holidays,2026-07-11,2026-09-13,5,59,65,4,false,false,false
2026-07-17,4414a62a-ea15-44ab-8105-1bb0db49187d,AT-SB,Salzburg,AT,Austria,school_holiday,School,Summer Holidays,2026-07-11,2026-09-13,6,58,65,5,false,false,false
2026-07-17,4414a62a-ea15-44ab-8105-1bb0db49187d,AT-TI,Tyrol,AT,Austria,school_holiday,School,Summer Holidays,2026-07-11,2026-09-13,6,58,65,5,false,false,false
2026-07-18,4414a62a-ea15-44ab-8105-1bb0db49187d,AT-SB,Salzburg,AT,Austria,school_holiday,School,Summer Holidays,2026-07-11,2026-09-13,7,57,65,6,true,false,false
2026-07-18,4414a62a-ea15-44ab-8105-1bb0db49187d,AT-TI,Tyrol,AT,Austria,school_holiday,School,Summer Holidays,2026-07-11,2026-09-13,7,57,65,6,true,false,false
2026-07-19,4414a62a-ea15-44ab-8105-1bb0db49187d,AT-SB,Salzburg,AT,Austria,school_holiday,School,Summer Holidays,2026-07-11,2026-09-13,8,56,65,7,true,false,false
2026-07-19,4414a62a-ea15-44ab-8105-1bb0db49187d,AT-TI,Tyrol,AT,Austria,school_holiday,School,Summer Holidays,2026-07-11,2026-09-13,8,56,65,7,true,false,false
2026-07-20,4414a62a-ea15-44ab-8105-1bb0db49187d,AT-SB,Salzburg,AT,Austria,school_holiday,School,Summer Holidays,2026-07-11,2026-09-13,9,55,65,1,false,false,false
2026-07-20,4414a62a-ea15-44ab-8105-1bb0db49187d,AT-TI,Tyrol,AT,Austria,school_holiday,School,Summer Holidays,2026-07-11,2026-09-13,9,55,65,1,false,false,false
2026-07-21,4414a62a-ea15-44ab-8105-1bb0db49187d,AT-SB,Salzburg,AT,Austria,school_holiday,School,Summer Holidays,2026-07-11,2026-09-13,10,54,65,2,false,false,false
2026-07-21,4414a62a-ea15-44ab-8105-1bb0db49187d,AT-TI,Tyrol,AT,Austria,school_holiday,School,Summer Holidays,2026-07-11,2026-09-13,10,54,65,2,false,false,false
2026-07-22,4414a62a-ea15-44ab-8105-1bb0db49187d,AT-SB,Salzburg,AT,Austria,school_holiday,School,Summer Holidays,2026-07-11,2026-09-13,11,53,65,3,false,false,false
2026-07-22,4414a62a-ea15-44ab-8105-1bb0db49187d,AT-TI,Tyrol,AT,Austria,school_holiday,School,Summer Holidays,2026-07-11,2026-09-13,11,53,65,3,false,false,false
2026-07-23,4414a62a-ea15-44ab-8105-1bb0db49187d,AT-SB,Salzburg,AT,Austria,school_holiday,School,Summer Holidays,2026-07-11,2026-09-13,12,52,65,4,false,false,false
2026-07-23,4414a62a-ea15-44ab-8105-1bb0db49187d,AT-TI,Tyrol,AT,Austria,school_holiday,School,Summer Holidays,2026-07-11,2026-09-13,12,52,65,4,false,false,false
2026-07-24,4414a62a-ea15-44ab-8105-1bb0db49187d,AT-SB,Salzburg,AT,Austria,school_holiday,School,Summer Holidays,2026-07-11,2026-09-13,13,51,65,5,false,false,false
2026-07-24,4414a62a-ea15-44ab-8105-1bb0db49187d,AT-TI,Tyrol,AT,Austria,school_holiday,School,Summer Holidays,2026-07-11,2026-09-13,13,51,65,5,false,false,false
2026-07-25,4414a62a-ea15-44ab-8105-1bb0db49187d,AT-SB,Salzburg,AT,Austria,school_holiday,School,Summer Holidays,2026-07-11,2026-09-13,14,50,65,6,true,false,false
2026-07-25,4414a62a-ea15-44ab-8105-1bb0db49187d,AT-TI,Tyrol,AT,Austria,school_holiday,School,Summer Holidays,2026-07-11,2026-09-13,14,50,65,6,true,false,false
2026-07-26,4414a62a-ea15-44ab-8105-1bb0db49187d,AT-SB,Salzburg,AT,Austria,school_holiday,School,Summer Holidays,2026-07-11,2026-09-13,15,49,65,7,true,false,false
2026-07-26,4414a62a-ea15-44ab-8105-1bb0db49187d,AT-TI,Tyrol,AT,Austria,school_holiday,School,Summer Holidays,2026-07-11,2026-09-13,15,49,65,7,true,false,false
2026-07-27,4414a62a-ea15-44ab-8105-1bb0db49187d,AT-SB,Salzburg,AT,Austria,school_holiday,School,Summer Holidays,2026-07-11,2026-09-13,16,48,65,1,false,false,false
2026-07-27,4414a62a-ea15-44ab-8105-1bb0db49187d,AT-TI,Tyrol,AT,Austria,school_holiday,School,Summer Holidays,2026-07-11,2026-09-13,16,48,65,1,false,false,false
2026-07-28,4414a62a-ea15-44ab-8105-1bb0db49187d,AT-SB,Salzburg,AT,Austria,school_holiday,School,Summer Holidays,2026-07-11,2026-09-13,17,47,65,2,false,false,false
2026-07-28,4414a62a-ea15-44ab-8105-1bb0db49187d,AT-TI,Tyrol,AT,Austria,school_holiday,School,Summer Holidays,2026-07-11,2026-09-13,17,47,65,2,false,false,false
2026-07-29,4414a62a-ea15-44ab-8105-1bb0db49187d,AT-SB,Salzburg,AT,Austria,school_holiday,School,Summer Holidays,2026-07-11,2026-09-13,18,46,65,3,false,false,false
2026-07-29,4414a62a-ea15-44ab-8105-1bb0db49187d,AT-TI,Tyrol,AT,Austria,school_holiday,School,Summer Holidays,2026-07-11,2026-09-13,18,46,65,3,false,false,false
2026-07-30,4414a62a-ea15-44ab-8105-1bb0db49187d,AT-SB,Salzburg,AT,Austria,school_holiday,School,Summer Holidays,2026-07-11,2026-09-13,19,45,65,4,false,false,false
2026-07-30,4414a62a-ea15-44ab-8105-1bb0db49187d,AT-TI,Tyrol,AT,Austria,school_holiday,School,Summer Holidays,2026-07-11,2026-09-13,19,45,65,4,false,false,false
2026-07-31,4414a62a-ea15-44ab-8105-1bb0db49187d,AT-SB,Salzburg,AT,Austria,school_holiday,School,Summer Holidays,2026-07-11,2026-09-13,20,44,65,5,false,false,false
2026-07-31,4414a62a-ea15-44ab-8105-1bb0db49187d,AT-TI,Tyrol,AT,Austria,school_holiday,School,Summer Holidays,2026-07-11,2026-09-13,20,44,65,5,false,false,false
2026-08-01,4414a62a-ea15-44ab-8105-1bb0db49187d,AT-SB,Salzburg,AT,Austria,school_holiday,School,Summer Holidays,2026-07-11,2026-09-13,21,43,65,6,true,false,false
2026-08-01,4414a62a-ea15-44ab-8105-1bb0db49187d,AT-TI,Tyrol,AT,Austria,school_holiday,School,Summer Holidays,2026-07-11,2026-09-13,21,43,65,6,true,false,false
2026-08-02,4414a62a-ea15-44ab-8105-1bb0db49187d,AT-SB,Salzburg,AT,Austria,school_holiday,School,Summer Holidays,2026-07-11,2026-09-13,22,42,65,7,true,false,false
2026-08-02,4414a62a-ea15-44ab-8105-1bb0db49187d,AT-TI,Tyrol,AT,Austria,school_holiday,School,Summer Holidays,2026-07-11,2026-09-13,22,42,65,7,true,false,false
2026-08-03,4414a62a-ea15-44ab-8105-1bb0db49187d,AT-SB,Salzburg,AT,Austria,school_holiday,School,Summer Holidays,2026-07-11,2026-09-13,23,41,65,1,false,false,false
2026-08-03,4414a62a-ea15-44ab-8105-1bb0db49187d,AT-TI,Tyrol,AT,Austria,school_holiday,School,Summer Holidays,2026-07-11,2026-09-13,23,41,65,1,false,false,false
2026-08-03,7451c518-92c2-4d26-9381-6d5745865a54,DE-BY,Bavaria,DE,Germany,school_holiday,School,Summer Holidays,2026-08-03,2026-09-14,0,42,43,1,false,true,false
2026-08-04,4414a62a-ea15-44ab-8105-1bb0db49187d,AT-SB,Salzburg,AT,Austria,school_holiday,School,Summer Holidays,2026-07-11,2026-09-13,24,40,65,2,false,false,false
2026-08-04,4414a62a-ea15-44ab-8105-1bb0db49187d,AT-TI,Tyrol,AT,Austria,school_holiday,School,Summer Holidays,2026-07-11,2026-09-13,24,40,65,2,false,false,false
2026-08-04,7451c518-92c2-4d26-9381-6d5745865a54,DE-BY,Bavaria,DE,Germany,school_holiday,School,Summer Holidays,2026-08-03,2026-09-14,1,41,43,2,false,false,false
2026-08-05,4414a62a-ea15-44ab-8105-1bb0db49187d,AT-SB,Salzburg,AT,Austria,school_holiday,School,Summer Holidays,2026-07-11,2026-09-13,25,39,65,3,false,false,false
2026-08-05,4414a62a-ea15-44ab-8105-1bb0db49187d,AT-TI,Tyrol,AT,Austria,school_holiday,School,Summer Holidays,2026-07-11,2026-09-13,25,39,65,3,false,false,false
2026-08-05,7451c518-92c2-4d26-9381-6d5745865a54,DE-BY,Bavaria,DE,Germany,school_holiday,School,Summer Holidays,2026-08-03,2026-09-14,2,40,43,3,false,false,false
2026-08-06,4414a62a-ea15-44ab-8105-1bb0db49187d,AT-SB,Salzburg,AT,Austria,school_holiday,School,Summer Holidays,2026-07-11,2026-09-13,26,38,65,4,false,false,false
2026-08-06,4414a62a-ea15-44ab-8105-1bb0db49187d,AT-TI,Tyrol,AT,Austria,school_holiday,School,Summer Holidays,2026-07-11,2026-09-13,26,38,65,4,false,false,false
2026-08-06,7451c518-92c2-4d26-9381-6d5745865a54,DE-BY,Bavaria,DE,Germany,school_holiday,School,Summer Holidays,2026-08-03,2026-09-14,3,39,43,4,false,false,false
2026-08-07,4414a62a-ea15-44ab-8105-1bb0db49187d,AT-SB,Salzburg,AT,Austria,school_holiday,School,Summer Holidays,2026-07-11,2026-09-13,27,37,65,5,false,false,false
2026-08-07,4414a62a-ea15-44ab-8105-1bb0db49187d,AT-TI,Tyrol,AT,Austria,school_holiday,School,Summer Holidays,2026-07-11,2026-09-13,27,37,65,5,false,false,false
2026-08-07,7451c518-92c2-4d26-9381-6d5745865a54,DE-BY,Bavaria,DE,Germany,school_holiday,School,Summer Holidays,2026-08-03,2026-09-14,4,38,43,5,false,false,false
2026-08-08,4414a62a-ea15-44ab-8105-1bb0db49187d,AT-SB,Salzburg,AT,Austria,school_holiday,School,Summer Holidays,2026-07-11,2026-09-13,28,36,65,6,true,false,false
2026-08-08,4414a62a-ea15-44ab-8105-1bb0db49187d,AT-TI,Tyrol,AT,Austria,school_holiday,School,Summer Holidays,2026-07-11,2026-09-13,28,36,65,6,true,false,false
2026-08-08,7451c518-92c2-4d26-9381-6d5745865a54,DE-BY,Bavaria,DE,Germany,school_holiday,School,Summer Holidays,2026-08-03,2026-09-14,5,37,43,6,true,false,false
2026-08-09,4414a62a-ea15-44ab-8105-1bb0db49187d,AT-SB,Salzburg,AT,Austria,school_holiday,School,Summer Holidays,2026-07-11,2026-09-13,29,35,65,7,true,false,false
2026-08-09,4414a62a-ea15-44ab-8105-1bb0db49187d,AT-TI,Tyrol,AT,Austria,school_holiday,School,Summer Holidays,2026-07-11,2026-09-13,29,35,65,7,true,false,false
2026-08-09,7451c518-92c2-4d26-9381-6d5745865a54,DE-BY,Bavaria,DE,Germany,school_holiday,School,Summer Holidays,2026-08-03,2026-09-14,6,36,43,7,true,false,false
2026-08-10,4414a62a-ea15-44ab-8105-1bb0db49187d,AT-SB,Salzburg,AT,Austria,school_holiday,School,Summer Holidays,2026-07-11,2026-09-13,30,34,65,1,false,false,false
2026-08-10,4414a62a-ea15-44ab-8105-1bb0db49187d,AT-TI,Tyrol,AT,Austria,school_holiday,School,Summer Holidays,2026-07-11,2026-09-13,30,34,65,1,false,false,false
2026-08-10,7451c518-92c2-4d26-9381-6d5745865a54,DE-BY,Bavaria,DE,Germany,school_holiday,School,Summer Holidays,2026-08-03,2026-09-14,7,35,43,1,false,false,false
2026-08-11,4414a62a-ea15-44ab-8105-1bb0db49187d,AT-SB,Salzburg,AT,Austria,school_holiday,School,Summer Holidays,2026-07-11,2026-09-13,31,33,65,2,false,false,false
2026-08-11,4414a62a-ea15-44ab-8105-1bb0db49187d,AT-TI,Tyrol,AT,Austria,school_holiday,School,Summer Holidays,2026-07-11,2026-09-13,31,33,65,2,false,false,false
2026-08-11,7451c518-92c2-4d26-9381-6d5745865a54,DE-BY,Bavaria,DE,Germany,school_holiday,School,Summer Holidays,2026-08-03,2026-09-14,8,34,43,2,false,false,false
2026-08-12,4414a62a-ea15-44ab-8105-1bb0db49187d,AT-SB,Salzburg,AT,Austria,school_holiday,School,Summer Holidays,2026-07-11,2026-09-13,32,32,65,3,false,false,false
2026-08-12,4414a62a-ea15-44ab-8105-1bb0db49187d,AT-TI,Tyrol,AT,Austria,school_holiday,School,Summer Holidays,2026-07-11,2026-09-13,32,32,65,3,false,false,false
2026-08-12,7451c518-92c2-4d26-9381-6d5745865a54,DE-BY,Bavaria,DE,Germany,school_holiday,School,Summer Holidays,2026-08-03,2026-09-14,9,33,43,3,false,false,false
2026-08-13,4414a62a-ea15-44ab-8105-1bb0db49187d,AT-SB,Salzburg,AT,Austria,school_holiday,School,Summer Holidays,2026-07-11,2026-09-13,33,31,65,4,false,false,false
2026-08-13,4414a62a-ea15-44ab-8105-1bb0db49187d,AT-TI,Tyrol,AT,Austria,school_holiday,School,Summer Holidays,2026-07-11,2026-09-13,33,31,65,4,false,false,false
2026-08-13,7451c518-92c2-4d26-9381-6d5745865a54,DE-BY,Bavaria,DE,Germany,school_holiday,School,Summer Holidays,2026-08-03,2026-09-14,10,32,43,4,false,false,false
2026-08-14,4414a62a-ea15-44ab-8105-1bb0db49187d,AT-SB,Salzburg,AT,Austria,school_holiday,School,Summer Holidays,2026-07-11,2026-09-13,34,30,65,5,false,false,false
2026-08-14,4414a62a-ea15-44ab-8105-1bb0db49187d,AT-TI,Tyrol,AT,Austria,school_holiday,School,Summer Holidays,2026-07-11,2026-09-13,34,30,65,5,false,false,false
2026-08-14,7451c518-92c2-4d26-9381-6d5745865a54,DE-BY,Bavaria,DE,Germany,school_holiday,School,Summer Holidays,2026-08-03,2026-09-14,11,31,43,5,false,false,false
2026-08-15,56d36bde-6797-44b6-8ae5-bc88976a777d,AT-SB,Salzburg,AT,Austria,public_holiday,Public,Assumption Day,2026-08-15,2026-08-15,0,0,1,6,true,true,true
2026-08-15,4414a62a-ea15-44ab-8105-1bb0db49187d,AT-SB,Salzburg,AT,Austria,school_holiday,School,Summer Holidays,2026-07-11,2026-09-13,35,29,65,6,true,false,false
2026-08-15,56d36bde-6797-44b6-8ae5-bc88976a777d,AT-TI,Tyrol,AT,Austria,public_holiday,Public,Assumption Day,2026-08-15,2026-08-15,0,0,1,6,true,true,true
2026-08-15,4414a62a-ea15-44ab-8105-1bb0db49187d,AT-TI,Tyrol,AT,Austria,school_holiday,School,Summer Holidays,2026-07-11,2026-09-13,35,29,65,6,true,false,false
2026-08-15,31eed1b5-9a4f-4e22-8e6d-2687d42dfed7,DE-BY,Bavaria,DE,Germany,public_holiday,Public,Assumption Day,2026-08-15,2026-08-15,0,0,1,6,true,true,true
2026-08-15,7451c518-92c2-4d26-9381-6d5745865a54,DE-BY,Bavaria,DE,Germany,school_holiday,School,Summer Holidays,2026-08-03,2026-09-14,12,30,43,6,true,false,false
2026-08-16,4414a62a-ea15-44ab-8105-1bb0db49187d,AT-SB,Salzburg,AT,Austria,school_holiday,School,Summer Holidays,2026-07-11,2026-09-13,36,28,65,7,true,false,false
2026-08-16,4414a62a-ea15-44ab-8105-1bb0db49187d,AT-TI,Tyrol,AT,Austria,school_holiday,School,Summer Holidays,2026-07-11,2026-09-13,36,28,65,7,true,false,false
2026-08-16,7451c518-92c2-4d26-9381-6d5745865a54,DE-BY,Bavaria,DE,Germany,school_holiday,School,Summer Holidays,2026-08-03,2026-09-14,13,29,43,7,true,false,false
2026-08-17,4414a62a-ea15-44ab-8105-1bb0db49187d,AT-SB,Salzburg,AT,Austria,school_holiday,School,Summer Holidays,2026-07-11,2026-09-13,37,27,65,1,false,false,false
2026-08-17,4414a62a-ea15-44ab-8105-1bb0db49187d,AT-TI,Tyrol,AT,Austria,school_holiday,School,Summer Holidays,2026-07-11,2026-09-13,37,27,65,1,false,false,false
